status,city,state,country,classification,openfda,product_type,event_id,recalling_firm,address_1,address_2,postal_code,voluntary_mandated,initial_firm_notification,distribution_pattern,recall_number,product_description,product_quantity,reason_for_recall,recall_initiation_date,center_classification_date,termination_date,report_date,code_info,more_code_info,classification_clean,quantity_numeric,defect_labeling_error,defect_sterility_breach,defect_container_closure,defect_blister_seal,defect_moisture_ingress,defect_foreign_substance,defect_potency_issues,defect_manufacturing_defect,defect_stability_degradation,defect_documentation_error,defect_cross_contamination,defect_packaging_defect,defect_tablet_defect,primary_defect,packaging_format,dosage_form,days_to_resolution,recall_year,severity_score,estimated_cost_impact,risk_score,risk_level
Terminated,Warren,NJ,United States,Class I,"{'application_number': ['ANDA209959'], 'brand_name': ['ALBUTEROL SULFATE'], 'generic_name': ['ALBUTEROL SULFATE'], 'manufacturer_name': ['Cipla USA Inc.'], 'product_ndc': ['69097-142'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['RESPIRATORY (INHALATION)'], 'substance_name': ['ALBUTEROL SULFATE'], 'rxcui': ['2123111'], 'spl_id': ['234fba93-8b9b-46de-8d61-088bd0a30b98'], 'spl_set_id': ['c4d6d76a-14b8-411a-8019-e2c923c2c532'], 'package_ndc': ['69097-142-60'], 'is_original_packager': [True], 'unii': ['021SEF3731']}",Drugs,92616,"Cipla USA, Inc.",10 Independence Blvd,N/A,07059-2730,Voluntary: Firm initiated,Letter,Nationwide in the US,D-0938-2023,"Albuterol Sulfate Inhalation Aerosol, 90 mcg, 200 Metered Inhalation, net content 6.7 g canister packaged in a box, Rx only, Manufactured by: Cipla Ltd, Indore SE Z, Pithampur, India, Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ, 07059, NDC 69097-142-60","278,538 canisters",Defective container: empty inhaler and leakage observed through the inhaler valve due to partially missing bottom seat (gasket).,2023-06-27,2023-07-21,2025-03-06,20230719,"Lot # IB20045, IB20055, IB20056, IB20057, IB20059, IB20072, Exp Nov. 30, 2023",,I,278538.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,unknown,unknown,618.0,2023,10,2814961,17,Critical
Terminated,Princeton,NJ,United States,Class III,"{'application_number': ['ANDA208234'], 'brand_name': ['DESFLURANE'], 'generic_name': ['DESFLURANE'], 'manufacturer_name': ['Sandoz Inc.'], 'product_ndc': ['0781-6172'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['RESPIRATORY (INHALATION)'], 'substance_name': ['DESFLURANE'], 'rxcui': ['562366'], 'spl_id': ['ecf9968e-58b0-4792-e053-2995a90aef25'], 'spl_set_id': ['21ba0e18-3dbc-4feb-a3a4-f6470c00910a'], 'package_ndc': ['0781-6172-22', '0781-6172-86'], 'is_original_packager': [True], 'upc': ['0307816172229'], 'nui': ['N0000175975', 'N0000175681'], 'pharm_class_pe': ['General Anesthesia [PE]'], 'pharm_class_epc': ['General Anesthetic [EPC]'], 'unii': ['CRS35BZ94Q']}",Drugs,86568,eVenus Pharmaceutical Laboratories,506 Carnegie Ctr,Suite 100,08540-6243,Voluntary: Firm initiated,Letter,CO only,D-0042-2021,"Desflurane, USP Liquid for Inhalation, 240 mL, Rx Only,  Manufactured by: Shanghai Hengrui Pharmaceutical Co., Ltd., Shanghai, 200245, China for Sandoz Inc. Princeton, NJ 08540, NDC 0781-6172-22",9210 units,DEFECTIVE CONTAINER: Desflurane Liquid for Inhalation 240 mL may be leaking.,2020-10-06,2020-10-20,2022-05-19,20201028,"Lot #: 20011831, Exp. Date 12/2021; 20041431, Exp. Date 03/2022",,III,9210.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,unknown,solutions,590.0,2020,1,23214,8,Medium
Terminated,Monmouth Junction,NJ,United States,Class II,"{'application_number': ['ANDA203518'], 'brand_name': ['MORPHINE SULFATE'], 'generic_name': ['MORPHINE SULFATE'], 'manufacturer_name': ['Cranbury Pharmaceuticals, LLC'], 'product_ndc': ['27808-082', '27808-084'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['MORPHINE SULFATE'], 'rxcui': ['892589', '892625'], 'spl_id': ['68c7aa49-1577-45cf-90a5-800070d824eb'], 'spl_set_id': ['d8598654-94ad-4cfb-81d2-9b68e013a428'], 'package_ndc': ['27808-084-01', '27808-084-02', '27808-082-01', '27808-082-02'], 'is_original_packager': [True], 'upc': ['0327808082015', '0327808082022'], 'unii': ['X3P646A2J0']}",Drugs,77798,Tris Pharma Inc.,2033 US Highway 130,N/A,08852-3003,Voluntary: Firm initiated,Letter,U.S.A. Nationwide,D-1126-2017,"Morphine Sulfate Oral Solution, 100 mg/ 5 mL (20 mg/mL), packaged in a 1 oz. bottle containing 30 mL with an oral syringe, Rx Only, Manufactured by: Tris Pharma, Inc. Monmouth Junction, NJ 08852, NDC 27808-082-01","34,824 bottles",Defective container: Oral solution leaking from container.,2017-06-15,2017-08-29,2017-11-08,20170906,"Lot #: 08215001A, Exp  6/30/2017; 08215002A, 08215004A, Exp 7/31/2017",,II,34824.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,syringes,solutions,146.0,2017,5,251395,12,High
Terminated,New York,NY,United States,Class III,{},Drugs,82452,Estee Lauder Inc,767 5th Ave Fl 47th,N/A,10153-0023,Voluntary: Firm initiated,Letter,U.S.A. Nationwide,D-1132-2019,"Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15, packaged in a light green folding carton containing a 50 mL silver jar with a silver cap, Clinique Laboratories, Dist. New York, NY 10022",14490 jars,Defective container: Ineffective seal between the cap and jar of the affected product.,2019-03-15,2019-04-15,2025-01-13,20190424,Lot #: A68,,III,14490.0,False,False,False,False,False,False,False,False,False,False,False,True,False,packaging_defect,tubes,creams,2131.0,2019,1,23870,1,Low
Terminated,Waltham,MA,United States,Class II,"{'application_number': ['NDA021897'], 'brand_name': ['VIVITROL'], 'generic_name': ['NALTREXONE'], 'manufacturer_name': ['Alkermes, Inc.'], 'product_ndc': ['65757-300', '65757-301'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'rxcui': ['637213', '637216'], 'spl_id': ['908a42b5-e168-42ca-9421-0f5f2288b7e2'], 'spl_set_id': ['cd11c435-b0f0-4bb9-ae78-60f101f3703f'], 'package_ndc': ['65757-300-01', '65757-302-02', '65757-304-03', '65757-301-01', '65757-303-02', '65757-305-03'], 'is_original_packager': [True]}",Drugs,65092,"Alkermes, Inc.",852 Winter St,N/A,02451-1420,Voluntary: Firm initiated,Letter,Nationwide,D-819-2013,"VIVITROL (naltrexone for extended-release injectable suspension) a) 380 mg vial NDC 65757-303-02, b) 380 mg vial in kit NDC 65757-300-01, Rx Only Manufactured and marketed by Alkermes, Inc., Waltham, MA 02451,","3,325 vials",Lack of Assurance of Sterility: Product did not meet the criteria for container closure integrity testing during routine 24 month stability testing.,2012-11-06,2013-07-24,2013-08-28,20130731,"Individual vial lot 402-3683AA, EXP 10/13; kit vial lot 2011-003, EXP 08/13",,II,3325.0,False,True,True,False,False,False,False,False,True,False,False,False,False,sterility_breach,vials,injections,295.0,2012,5,217393,22,Critical
Terminated,Colchester,VT,United States,Class II,{},Drugs,87710,"Edge Pharma, LLC",856 Hercules Dr,N/A,05446-8014,Voluntary: Firm initiated,Letter,Nationwide in the US,D-0335-2021,"Betadine (Povidone-Iodine) 5%, 0.5mL per syringe Single Use Syringe Rx only, For Topical Ophthalmic Use (DO NOT INJECT) STERILE OPHTHALMIC SOLUTION, PRESERVATIVE FREE, Edge Pharma, LLC 856 Hercules Dr. Colchester, VT 05446 Customer Service (USA) 1-802-992-1178",5850 syringes,Defective container; syringe content migrating past the seal of the plunger may cause a lack of assurance of sterility,2021-04-12,2021-04-19,2022-02-11,20210428,Lot 02-2021-16@4 BUD 5/31/2021,,II,5850.0,False,True,False,False,False,False,False,False,False,False,False,False,False,sterility_breach,syringes,solutions,305.0,2021,5,225571,15,High
Terminated,Lake Forest,IL,United States,Class II,"{'application_number': ['NDA020201'], 'brand_name': ['DOBUTAMINE IN DEXTROSE'], 'generic_name': ['DOBUTAMINE IN DEXTROSE'], 'manufacturer_name': ['Hospira, Inc.'], 'product_ndc': ['0409-2346', '0409-2347', '0409-3724'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['DOBUTAMINE HYDROCHLORIDE'], 'rxcui': ['309985', '309986', '309987'], 'spl_id': ['2cd41f69-c1ea-44a0-9b56-b6f9d963f6a5'], 'spl_set_id': ['9943a961-3b50-4847-8a84-d8414ce38daa'], 'package_ndc': ['0409-2347-31', '0409-2347-32', '0409-2346-31', '0409-2346-32', '0409-3724-11', '0409-3724-32'], 'is_original_packager': [True], 'unii': ['0WR771DJXV']}",Drugs,65225,Hospira Inc.,275 N Field Dr,N/A,60045-2579,Voluntary: Firm initiated,Letter,Nationwide  and Puerto Rico,D-502-2013,"DOBUTamine in 5% Dextrose Injection, USP, 250 mg Total, 1000 mcg/mL 250 mL bag, Rx only, HOPIRA, INC., LAKE FOREST, IL 60045 NDC 0409-2346-32","44,748 bags",Lack of Assurance of Sterility: Confirmed report of leaking in the primary container.,2013-04-30,2013-06-03,2014-10-08,20130612,Lot 11-309-KL,,II,44748.0,False,True,True,False,False,False,False,False,False,False,False,False,False,sterility_breach,unknown,injections,526.0,2013,5,255025,22,Critical
Terminated,Indianapolis,IN,United States,Class III,"{'application_number': ['BLA125084'], 'brand_name': ['ERBITUX'], 'generic_name': ['CETUXIMAB'], 'manufacturer_name': ['ImClone LLC'], 'product_ndc': ['66733-948', '66733-958'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['CETUXIMAB'], 'rxcui': ['1657658', '1657660', '1657663', '1657664'], 'spl_id': ['f38a33cd-25c7-4d86-8f3c-e3168b6c2b48'], 'spl_set_id': ['8bc6397e-4bd8-4d37-a007-a327e4da34d9'], 'package_ndc': ['66733-948-23', '66733-958-23'], 'is_original_packager': [True], 'nui': ['N0000175664', 'N0000020010'], 'pharm_class_epc': ['Epidermal Growth Factor Receptor Antagonist [EPC]'], 'pharm_class_moa': ['HER1 Antagonists [MoA]'], 'unii': ['PQX0D8J21J']}",Drugs,81511,Eli Lilly & Co,1 Lilly Corporate Ctr,,46285-0001,Voluntary: Firm initiated,Letter,"AL, AZ, CA, KS, LA, MS, OH, OR, TN, TX and Puerto Rico",D-0248-2019,"ERBITUX CETUXIMAB Injection, 200 mg/100 mL (2 mg/mL), 100 mL per single-use vial, Rx only, Manufactured by:  ImClone LLC, a wholly-owned subsidiary of Eli Lilly and Company, Branchburg, NJ 08876 USA.  NDC: 66733-958-23","9,380 vials",Labeling: Missing label; potential for missing primary container label on the vial.,2018-11-08,2018-11-15,2020-04-22,20181121,"Lot number: C1700167, exp 9/2020",,III,9380.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,vials,injections,531.0,2018,1,23240,5,Low
Terminated,Cherry Hill,NJ,United States,Class II,"{'application_number': ['ANDA091032'], 'brand_name': ['IRINOTECAN HYDROCHLORIDE'], 'generic_name': ['IRINOTECAN HYDROCHLORIDE'], 'manufacturer_name': ['Hikma Pharmaceuticals USA Inc.'], 'product_ndc': ['0143-9583'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['IRINOTECAN HYDROCHLORIDE'], 'rxcui': ['1726324'], 'spl_id': ['e36c07c2-a7ad-4d59-bdcc-fe16765b264b'], 'spl_set_id': ['9c6aa884-750e-4b11-9955-bc7ab6e9c2ad'], 'package_ndc': ['0143-9583-01'], 'is_original_packager': [True], 'unii': ['042LAQ1IIS']}",Drugs,85831,Hikma Pharmaceuticals USA Inc.,2 Esterbrook Ln,,08003-4002,Voluntary: Firm initiated,Letter,Nationwide within the United States,D-1309-2020,"Irinotecan HCL Injection, USP, 100mg/5mL, 5 mL vials, Rx only, Manufactured by: Thymoorgan Pharmazie GmbH, Shiffgraben 23, 38690 Golsar, Germany  Distributed by: West-Word Pharmaceutical Corp. Eatontown, NJ 07724 USA, NDC 0143-9583-01","17,998 vials",Defective Container: Customer complaints received of a crimp defect while removing the flip-cap during use.,2020-06-11,2020-06-12,2021-06-10,20200624,"Lot #:AC0231A, exp. date 08/2021",,II,17998.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,vials,injections,364.0,2020,5,241840,12,High
Terminated,Largo,FL,United States,Class II,{},Drugs,62893,"VistaPharm, Inc.",7265 Ulmerton Rd,N/A,33771-4809,Voluntary: Firm initiated,Letter,Nationwide,D-1658-2012,"Xactdose Phenytoin Oral Suspension, USP, 125mg/ 5 mL, supplied in 5 mL unit dose cups, Manufactured by VistaPharm, Inc., Largo, FL --- NDC 66689-035-50",N/A,Defective container; lidding deformity allows the contained product to transpire causing potential viscosity and assay failures. The viscosity and assay failures were due to the loss of moisture. The loss of moisture caused the viscosity to increase and assay to increase relative to the sample volume,2011-04-06,2012-08-21,2012-11-23,20120829,"Lot 202800, NDC 66689-035-50",,II,,False,False,False,False,True,False,True,False,False,False,False,False,False,moisture_ingress,blisters,unknown,597.0,2011,5,200000,11,High
Terminated,Largo,FL,United States,Class II,{},Drugs,73909,"VistaPharm, Inc.",7265 Ulmerton Rd,,33771-4809,Voluntary: Firm initiated,E-Mail,Nationwide,D-0838-2016,"Oxycodone Hydrochloride Oral Solution, USP 5 mg/5 mL (1mg/ml) (NDC 66689-401-01), shrink- wrapped in 10 unit dose cups x 5 trays per case (NDC 66689-401-50), Rx only, Manufactured by VistaPharm, Largo, FL 33771","8,901 cases",Defective Container: Excess lidding material accumulation between the seal and the cup resulting in the lid not properly adhering and allowing leakage.,2016-04-18,2016-05-04,2018-08-03,20160511,"Lot # 435200, EXP 01/18",,II,8901.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,blisters,solutions,837.0,2016,5,231647,12,High
Terminated,Deerfield,IL,United States,Class II,"{'application_number': ['NDA018931'], 'brand_name': ['TRAVASOL'], 'generic_name': ['LEUCINE, PHENYLALANINE, LYSINE HYDROCHLORIDE, METHIONINE, ISOLEUCINE, VALINE, HISTIDINE, THREONINE, TRYPTOPHAN, ALANINE, GLYCINE, ARGININE, PROLINE, TYROSINE, SERINE'], 'manufacturer_name': ['Baxter Healthcare Corporation'], 'product_ndc': ['0338-0644'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['ALANINE', 'ARGININE', 'GLYCINE', 'HISTIDINE', 'ISOLEUCINE', 'LEUCINE', 'LYSINE HYDROCHLORIDE', 'METHIONINE', 'PHENYLALANINE', 'PROLINE', 'SERINE', 'THREONINE', 'TRYPTOPHAN', 'TYROSINE', 'VALINE'], 'rxcui': ['801644', '801648'], 'spl_id': ['e0279078-016d-48fd-8de1-c894422b33ff'], 'spl_set_id': ['8543b5be-0f43-4891-9e56-d7c39fe839b5'], 'package_ndc': ['0338-0644-03', '0338-0644-04', '0338-0644-06'], 'is_original_packager': [True], 'nui': ['N0000175780', 'M0000922'], 'pharm_class_epc': ['Amino Acid [EPC]'], 'pharm_class_cs': ['Amino Acids [CS]'], 'unii': ['OF5P57N2ZX', '94ZLA3W45F', 'TE7660XO1C', '4QD397987E', '04Y7590D77', 'GMW67QNF9C', 'JNJ23Q2COM', 'AE28F7PNPL', '47E5O17Y3R', '9DLQ4CIU6V', '452VLY9402', '2ZD004190S', '8DUH1N11BX', '42HK56048U', 'HG18B9YRS7']}",Drugs,66820,Baxter Healthcare Corp.,1 Baxter Pkwy,N/A,60015-4625,Voluntary: Firm initiated,Letter,Nationwide,D-368-2014,"10%, Travasol (Amino Acid) Injection, 2000 ml, Pharmacy Bulk Package Not for Direct Infusion, Baxter Healthcare Corporation, Clintec Nutrition Division, Deerfield IL 60015 USA. NDC: 0338-0644-06.","14,622 bags",Lack of Assurance of Sterility; Drug product leaking from container therefore sterility cannot be assured,2013-11-12,2013-12-17,2015-06-10,20131225,"Lot: P302646, Exp 5/31/15",,II,14622.0,False,True,True,False,False,False,False,False,False,False,False,False,False,sterility_breach,unknown,injections,575.0,2013,5,238833,22,Critical
Terminated,Warren,NJ,United States,Class II,"{'application_number': ['ANDA211776'], 'brand_name': ['DIFLUPREDNATE'], 'generic_name': ['DIFLUPREDNATE'], 'manufacturer_name': ['Cipla USA Inc.'], 'product_ndc': ['69097-341'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['OPHTHALMIC'], 'substance_name': ['DIFLUPREDNATE'], 'rxcui': ['804544'], 'spl_id': ['825a55a7-ffdf-4fde-bbb2-486cbd16e602'], 'spl_set_id': ['8a7254de-a7a2-476d-9295-c41926267ec9'], 'package_ndc': ['69097-341-35'], 'is_original_packager': [True], 'unii': ['S8A06QG2QE']}",Drugs,90702,CIPLA,10 Independence Blvd,,07059-2730,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-1328-2022,"Difluprednate Ophthalmic Emulsion 0.05%, For Ophthalmic Use Only, Sterile, 5 mL bottles, Manufactured by Cipla Ltd., India, Manufactured for: Cipla USA, Inc., NJ 07059, NDC 69097-341-35.","7,992 bottles",Lack of Assurance of Sterility: Complaints received of defective container closure.,2022-08-02,2022-08-05,2023-11-27,20220817,"Lot # DEG3LC2, Exp 05/2023",,II,7992.0,False,True,False,False,False,False,False,False,False,False,False,False,False,sterility_breach,bottles,unknown,482.0,2022,5,230088,15,High
Terminated,Largo,FL,United States,Class II,{},Drugs,75640,"VistaPharm, Inc.",7265 Ulmerton Rd,N/A,33771-4809,Voluntary: Firm initiated,Letter,"Domestic: AL, AZ, CA, CO, CT, FL, GA, HI, IA, IL, IN, KS, KY, LA, MA, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, OR, PA, TN, TX, UT, VA, WA WI, & WV.",D-0469-2017,"Potassium Chloride Oral Solution,  USP, 10%, 20 mEq per 15 mL, packaged in 15 mL unit dose cups (NDC 66689-047-01), 50 unit dose cups per case (NDC 66689-047-50), Rx only, Xact Dose, Manufactured by VistaPharm, Largo, FL  33771.","13,609 cases",Defective Container: Leakage of unit dose cups that may occur at the seal.,2017-01-18,2017-02-06,,20170215,"Lot #'s: 437600, Exp 07/17; 447100, Exp 10/17",,II,13609.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,blisters,solutions,,2017,5,237794,12,High
Terminated,Millburn,NJ,United States,Class II,"{'application_number': ['NDA208547'], 'brand_name': ['NETSPOT'], 'generic_name': ['68GA-DOTATATE'], 'manufacturer_name': ['Advanced Accelerator Applications USA, Inc'], 'product_ndc': ['69488-001'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'spl_id': ['4d8d8445-130c-45a5-99d0-2dc0f2a8378a'], 'spl_set_id': ['b2b3be70-17d8-4093-896c-f1c54a2cf242'], 'package_ndc': ['69488-001-40'], 'is_original_packager': [True]}",Drugs,84685,"Advanced Accelerator Applications USA, Inc.",57 E Willow St,,07041-1416,Voluntary: Firm initiated,Letter,Nationwide in the US and Canada,D-0799-2020,"NETSPOT, (kit for the preparation of Ga 68 dotatate injection) 40 mcg dotatate, For Intravenous Use Only, Rx Only, Manufactured for: Advanced Accelerator Applications USA, Inc. by Gipharma S.r.l. Strada Crescentino snc, 13040 Saluggia (Vc), Italy, NDC 69488-001-40.",4295 Kits,Defective Container: loose aluminum cap crimp for the dilution buffer vial present in the NETSPOT Kit (vial 2).,2020-01-10,2020-01-22,2023-07-21,20200129,"Lot #: PG1919025, Exp. 07/11/2020; PG1919026, PG1919027, Exp. 07/16/2020.",,II,4295.0,False,False,True,False,False,False,False,False,False,False,False,False,False,container_closure,unknown,injections,1288.0,2020,5,221098,12,High
Completed,Lenoir,NC,United States,Class I,"{'application_number': ['ANDA211091'], 'brand_name': ['SODIUM BICARBONATE'], 'generic_name': ['SODIUM BICARBONATE'], 'manufacturer_name': ['Civica'], 'product_ndc': ['72572-740'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['SODIUM BICARBONATE'], 'rxcui': ['1868486'], 'spl_id': ['98efb401-5361-41ff-979a-6857768a144c'], 'spl_set_id': ['a10fdfbc-94a0-49ab-b26c-de1df042bc89'], 'package_ndc': ['72572-740-20', '72572-740-25'], 'is_original_packager': [True], 'upc': ['0372572740258'], 'unii': ['8MDF5V39QO']}",Drugs,90956,Exela Pharma Sciences LLC,1245 Blowing Rock Blvd,N/A,28645-3618,Voluntary: Firm initiated,Letter,Nationwide within the United States,D-0023-2023,"8.4% Sodium Bicarbonate Injection, USP 50 mEq/50 mL (1 mEq/mL) 50 mL Single Dose Vials, packaged in cartons of 20 vials, Rx Only, Mfd for: Civica, Inc. Lehi, Utah 84043, Mfd by: Exela Pharma Sciences, LLC, Lenoir, NC 28645, Carton NDC 72572-740-20, vial NDC 72572-740-1.","148,920",Defective Container: Complaints received of vial breakage and glass flying when pressurized while preparing the product for administration,2022-10-04,2022-10-27,,20221102,Lot #: P0001497 Exp. 12/2023; P0001600 Exp. 02/2024; P0001663 Exp. 03/2024,,I,148920.0,False,False,False,False,False,True,False,False,False,False,False,False,False,foreign_substance,vials,injections,,2022,10,2724317,19,Critical
Terminated,Camarillo,CA,United States,Class II,"{'application_number': ['ANDA203431'], 'brand_name': ['TRAVOPROST'], 'generic_name': ['TRAVOPROST'], 'manufacturer_name': ['Golden State Medical Supply, Inc.'], 'product_ndc': ['51407-731'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['OPHTHALMIC'], 'substance_name': ['TRAVOPROST'], 'rxcui': ['284008'], 'spl_id': ['3003e550-5f72-131f-e063-6294a90a13e2'], 'spl_set_id': ['efe2861a-f7ca-ae06-e053-2995a90a50e9'], 'package_ndc': ['51407-731-25', '51407-731-05'], 'original_packager_product_ndc': ['60505-0593'], 'nui': ['N0000175454', 'M0017805'], 'pharm_class_epc': ['Prostaglandin Analog [EPC]'], 'pharm_class_cs': ['Prostaglandins [CS]'], 'unii': ['WJ68R08KX9']}",Drugs,92402,Golden State Medical Supply Inc.,5187 Camino Ruiz,,93012-8601,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0867-2023,"Travoprost Ophthalmic Solution, USP (Ionic Buffered Solution), 0.004%, Rx only,  Manufactured by Apotex Inc., Manufactured by: GSMS Incorporated, Camarillo, CA 93012, a) NDC 51407-731-25 (2.5 mL bottle), b) NDC 51407-731-05 (5 mL bottle).","1,920 bottles",Lack of Assurance of Sterility: Tamper Evidence Seal is missing on secondary container.,2023-05-25,2023-06-06,2025-08-08,20230614,"Lot #s: a) GS049666, GS049807, Exp: 03/31/2024; b) GS049667, GS051447, Exp: 09/30/2024.",,II,1920.0,False,True,True,False,False,False,False,False,False,False,False,False,False,sterility_breach,bottles,solutions,806.0,2023,5,209443,22,Critical
